id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,section_prefixe,Anciennete_date_mutation
2024-1018162,2024-09-13,1,Vente,220000.0,9002.0,,CHE DU MOULIN ROSE,5329,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,4.0,140.0,5.916542,43.156295,000ER,539
2024-1018182,2024-09-02,1,Vente,168000.0,8.0,,RUE DU CHEMIN DE FER,1520,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,38.0,2.0,94.0,5.904474,43.13062,000DL,550
2024-1018182,2024-09-02,1,Vente,168000.0,8.0,,RUE DU CHEMIN DE FER,1520,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,38.0,2.0,94.0,5.904474,43.13062,000DL,550
2024-1018182,2024-09-02,1,Vente,168000.0,8.0,,RUE DU CHEMIN DE FER,1520,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,45.0,2.0,94.0,5.904474,43.13062,000DL,550
2024-1018219,2024-09-17,1,Vente,414250.0,13.0,,AV AUGUSTE AIGUIER,0495,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,77.0,3.0,366.0,5.905527,43.135873,000DK,535
2024-1018241,2024-09-13,2,Vente,405020.0,363.0,,CHE DE RIGOUMEL,6247,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,96.0,5.0,715.0,5.904587,43.144784,000DV,539
2024-1018425,2024-09-27,1,Vente,285000.0,32.0,,RUE MAGENTA,4720,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,120.0,4.0,258.0,5.908454,43.132344,000DK,525
2024-1018445,2024-09-24,1,Vente,285000.0,36.0,,RUE EUGENE MANUEL,2720,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,77.0,4.0,432.0,5.900552,43.128944,000DL,528
2024-1018459,2024-09-25,1,Vente,443100.0,105.0,D,IMP RIGOUMEL,6248,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,95.0,4.0,767.0,5.906901,43.141953,000DV,527
2024-1018486,2024-10-03,1,Vente,435000.0,11.0,,RUE RICHARD ANDRIEU,6240,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,77.0,5.932317,43.122949,000CN,519
2024-1018486,2024-10-03,1,Vente,435000.0,11.0,,RUE RICHARD ANDRIEU,6240,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,77.0,5.932317,43.122949,000CN,519
2024-1018486,2024-10-03,1,Vente,435000.0,11.0,,RUE RICHARD ANDRIEU,6240,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,77.0,5.932317,43.122949,000CN,519
2024-1018486,2024-10-03,1,Vente,435000.0,11.0,,RUE RICHARD ANDRIEU,6240,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,77.0,5.932317,43.122949,000CN,519
2024-1018486,2024-10-03,1,Vente,435000.0,11.0,,RUE RICHARD ANDRIEU,6240,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,77.0,5.932317,43.122949,000CN,519
2024-1018513,2024-10-04,1,Vente,367800.0,342.0,,AV DES ILES D OR,3705,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,490.0,5.975764,43.129358,000AW,518
2024-1018579,2024-09-23,1,Vente,300000.0,9007.0,,RUE VALENTIN HAUY,7055,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,52.0,3.0,130.0,5.901472,43.138153,000DS,529
2024-1018631,2024-09-09,1,Vente,320000.0,65.0,,RUE ANDRE CHENIER,0295,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,59.0,3.0,273.0,5.961628,43.12776,000AS,543
2024-1018790,2024-09-20,1,Vente,260000.0,21.0,,RUE RICHELIEU,6245,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,126.0,5.95215,43.124455,000CH,532
2024-1018825,2024-10-01,1,Vente,88285.71,28.0,,RUE CHARLOUN RIEU,1480,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,42.0,2.0,184.0,5.967192,43.120866,000BH,521
2024-1018857,2024-10-14,1,Vente,318000.0,378.0,,AV DES ILES D OR,3705,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,89.0,3.0,815.0,5.975406,43.129062,000AW,508
2024-1018877,2024-10-10,1,Vente,350000.0,523.0,,CHE DE LA PAVEIGNE,5637,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,137.0,5.892109,43.14903,000DZ,512
2024-1018899,2024-09-26,1,Vente,150000.0,30.0,,AV VAL FLEURI,6969,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,51.0,3.0,100.0,5.937997,43.136022,000AL,526
2024-1018935,2024-09-17,1,Vente,365000.0,24.0,,IMP DES DAMES,2050,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,62.0,3.0,190.0,5.976679,43.134175,000AV,535
2024-1019054,2024-10-08,1,Vente,220000.0,113.0,,AV MIREILLE,5185,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,50.0,3.0,420.0,5.972253,43.124438,000BD,514
2024-1019093,2024-10-09,1,Vente,281900.0,9.0,,IMP MAISTRE,4755,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,2.0,230.0,5.94371,43.129587,000AR,513
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,26.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,26.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,15.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,26.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,28.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,26.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,26.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019133,2024-10-07,1,Vente,350000.0,7.0,,RUE GARIBALDI,3170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,77.0,5.935632,43.121331,000CL,515
2024-1019153,2024-09-30,1,Vente,145000.0,145.0,,BD AZAN,0560,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,35.0,1.0,127.0,5.916084,43.13797,000DH,522
2024-1019227,2024-10-11,1,Vente,246960.0,256.0,,CHE DE LA CHAPELLE NOTRE DAME,1410,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,74.0,4.0,448.0,5.90172,43.149781,000DY,511
2024-1019388,2024-10-09,1,Vente,320000.0,22.0,,RUE DU GABON,3098,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,77.0,4.0,478.0,5.887352,43.130921,000DP,513
2024-1019408,2024-10-18,1,Vente,495000.0,756.0,,CHE DE LA BARRE,0613,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,72.0,4.0,430.0,5.963528,43.120583,000BH,504
2024-1019442,2024-10-21,1,Vente,190000.0,36.0,,BD SAINT JACQUES,6490,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,56.0,3.0,174.0,5.903198,43.132681,000DL,501
2024-1019444,2024-10-18,1,Vente,373190.0,1056.0,,CD 46,2167,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,500.0,5.939432,43.164885,000ET,504
2024-1019444,2024-10-18,1,Vente,373190.0,1056.0,,CD 46,2167,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,4.0,500.0,5.939432,43.164885,000ET,504
2024-1019455,2024-10-07,1,Vente,340000.0,401.0,,AV AUGUSTE BATTAREL,0500,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,78.0,3.0,292.0,5.905871,43.153228,000DY,515
2024-1019468,2024-10-21,1,Vente,430000.0,1.0,,RUE MURAT,5355,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,50.0,3.0,180.0,5.906265,43.130223,000CW,501
2024-1019468,2024-10-21,1,Vente,430000.0,1.0,,RUE MURAT,5355,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,45.0,3.0,180.0,5.906265,43.130223,000CW,501
2024-1019468,2024-10-21,1,Vente,430000.0,1.0,,RUE MURAT,5355,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,50.0,3.0,180.0,5.906265,43.130223,000CW,501
2024-1019540,2024-10-14,1,Vente,200000.0,194.0,,CHE DE LA BATTERIE BASSE,0636,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,28.0,1.0,151.0,5.964745,43.107829,000BM,508
2024-1019677,2024-10-28,1,Vente,395000.0,629.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,375.0,5.955361,43.124736,000CH,494
2024-1019677,2024-10-28,1,Vente,395000.0,629.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,33.0,2.0,375.0,5.955361,43.124736,000CH,494
2024-1019677,2024-10-28,1,Vente,395000.0,629.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,375.0,5.955361,43.124736,000CH,494
2024-1019678,2024-11-04,1,Vente,342000.0,9003.0,,PL MARIUS CHAMPAGNE,4900,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,69.0,4.0,101.0,5.906721,43.137425,000DI,487
2024-1019701,2024-10-21,1,Vente,400000.0,15.0,,TRA PARC SAINT JEAN,5561,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,4.0,193.0,5.958526,43.132187,000AI,501
2024-1019717,2024-10-31,1,Vente,243160.0,92.0,,BD BOURCIER,1020,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,4.0,88.0,5.906138,43.138275,000DI,491
2024-1019742,2024-11-05,1,Vente,125000.0,42.0,,RUE DES MARGUERITES,4870,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,28.0,1.0,227.0,5.902725,43.133638,000DL,486
2024-1019742,2024-11-05,1,Vente,125000.0,42.0,,RUE DES MARGUERITES,4870,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,57.0,3.0,227.0,5.902725,43.133638,000DL,486
2024-1019777,2024-10-25,1,Vente,436715.0,11.0,,RUE ANTOINE BONNET,0340,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,84.0,5.0,468.0,5.921872,43.130643,000CY,497
2024-1019796,2024-10-25,1,Vente,285000.0,268.0,,CHE DE MONEIRET,5240,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,5.0,312.0,5.894631,43.143301,000EH,497
2024-1019806,2024-10-29,1,Vente,370000.0,37.0,,RUE GABRIEL HANOTEAU,3535,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,565.0,5.967361,43.130683,000AT,493
2024-1019812,2024-10-17,1,Vente,300000.0,231.0,,CHE DES BONNES HERBES,0963,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,895.0,5.890961,43.143608,000EI,505
2024-1019963,2024-10-21,1,Vente,295100.0,65.0,B,CHE DE LA COLLINE,1690,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,43.0,3.0,116.0,5.924297,43.137101,000DE,501
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020080,2024-11-12,1,Vente,380000.0,13.0,,RUE DU CAP COLONNA,1190,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,14.0,1.0,196.0,5.931509,43.131685,000AN,479
2024-1020199,2024-11-08,1,Vente,272000.0,9005.0,,RUE DE LA TOUR D AUVERGNE,6971,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,68.0,3.0,299.0,5.960743,43.124075,000BE,483
2024-1020216,2024-10-29,1,Vente,225000.0,218.0,,RUE DU CAPITAINE MASSON,1200,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,73.0,4.0,360.0,5.894705,43.131161,000DP,493
2024-1020246,2024-08-22,1,Vente,150000.0,10.0,B,RUE MADELEINE DESIREE,4710,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,2.0,78.0,5.916108,43.136969,000DH,561
2024-1020276,2024-11-15,1,Vente,331000.0,135.0,,AV MIREILLE,5185,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,75.0,4.0,369.0,5.9725,43.12433,000BD,476
2024-1020310,2024-11-14,1,Vente,412475.0,25.0,,RUE DU GABON,3098,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,112.0,4.0,700.0,5.888067,43.131286,000DP,477
2024-1020310,2024-11-14,1,Vente,412475.0,25.0,,RUE DU GABON,3098,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,112.0,4.0,310.0,5.888067,43.131286,000DP,477
2024-1020317,2024-10-25,1,Vente,69000.0,869.0,,RUE EDOUARD HERRIOT,2511,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,58.0,3.0,250.0,5.891086,43.128233,000DM,497
2024-1020317,2024-10-25,1,Vente,69000.0,869.0,,RUE EDOUARD HERRIOT,2511,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,64.0,3.0,250.0,5.891086,43.128233,000DM,497
2024-1020317,2024-10-25,1,Vente,69000.0,869.0,,RUE EDOUARD HERRIOT,2511,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,73.0,4.0,250.0,5.891086,43.128233,000DM,497
2024-1020410,2024-11-22,1,Vente,310000.0,33.0,,AV VAL FLEURI,6969,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,4.0,265.0,5.937493,43.135549,000AL,469
2024-1020448,2024-11-12,1,Vente,172900.0,16.0,,IMP DES LORIOTS,4566,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,37.0,2.0,122.0,5.95524,43.111797,000BS,479
2024-1020516,2024-11-18,1,Vente,477850.0,100.0,,RUE DU MONT DES OISEAUX,5260,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,106.0,5.0,393.0,5.958648,43.122238,000BE,473
2024-1020656,2024-11-22,1,Vente,354900.0,356.0,,CHE DE PROVENCE,6010,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,106.0,5.0,397.0,5.967888,43.133978,000AH,469
2024-1020682,2024-11-29,1,Vente,335000.0,151.0,,RUE ABBE DE L EPEE,0005,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,56.0,3.0,190.0,5.962085,43.128717,000AT,462
2024-1020692,2024-11-14,1,Vente,235000.0,88.0,,BD BOURCIER,1020,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,218.0,5.906168,43.138224,000DI,477
2024-1020722,2024-11-21,1,Vente,345000.0,218.0,,CHE RENE GRAILLES,6150,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,98.0,4.0,810.0,5.888297,43.12531,000DM,470
2024-1020740,2024-12-02,1,Vente,389850.0,440.0,,CHE DU TEMPLE,6910,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,119.0,5.0,528.0,5.908453,43.135794,000DK,459
2024-1020939,2024-11-29,1,Vente,231500.0,14.0,,RUE SAINTE ADELAIDE,6550,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,55.0,2.0,525.0,5.938353,43.130915,000AP,462
2024-1021031,2024-11-18,1,Vente,152400.0,3.0,,RUE JEAN EUGENE ROUDEN,3865,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,77.0,3.0,360.0,5.912673,43.139938,000DH,473
2024-1021037,2024-11-29,1,Vente,411000.0,100.0,,RUE COMMANDANT GUYON,1785,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,338.0,5.978369,43.133828,000AV,462
2024-1021165,2024-12-16,1,Vente,415000.0,19.0,,RUE JEANNE HACHETTE,3965,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,4.0,182.0,5.922515,43.135501,000CZ,445
2024-1021177,2024-12-09,1,Vente,285000.0,56.0,,QUAI COMMANDANT RIVIERE,1835,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,63.0,4.0,184.0,5.906103,43.134188,000DK,452
2024-1021217,2024-12-03,1,Vente,315000.0,71.0,,RUE SANDRALY,6670,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,54.0,5.0,133.0,5.925174,43.132923,000AN,458
2024-1021267,2024-12-16,1,Vente,121500.0,21.0,,IMP DES CHENES,1530,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,84.0,3.0,440.0,5.905365,43.146116,000DV,445
2024-1021284,2024-12-13,1,Vente,343350.0,129.0,,CHE BARTHELEMY FLORENT,0618,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,67.0,3.0,318.0,5.914015,43.148556,000DX,448
2024-1021328,2024-11-28,1,Vente,60000.0,64.0,,RUE ROSA BONHEUR,6335,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,47.0,3.0,335.0,5.942961,43.12669,000AR,463
2024-1021365,2024-12-16,1,Vente,410000.0,45.0,,AV ROLAND MORILLOT,6302,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,91.0,5.0,370.0,5.949146,43.113437,000BR,445
2024-1021590,2024-12-19,1,Vente,290000.0,13.0,,RUE JANVIER,3795,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,338.0,5.913326,43.134377,000DK,442
2024-1021590,2024-12-19,1,Vente,290000.0,13.0,,RUE JANVIER,3795,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,48.0,2.0,338.0,5.913326,43.134377,000DK,442
2024-1021640,2024-12-19,1,Vente,412700.0,171.0,,RUE CLIO,1636,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,99.0,5.0,291.0,5.98632,43.125362,000AZ,442
2024-1021804,2024-12-20,1,Vente,250000.0,53.0,,AV GENERAL BRIERE DE L ISLE,3230,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,48.0,3.0,159.0,5.972494,43.130308,000AX,441
2024-1021808,2024-12-30,1,Vente,280000.0,9027.0,,CHE DE L HUBAC,7027,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,515.0,5.918056,43.152825,000ES,431
2024-1021944,2024-12-18,1,Vente,400000.0,9.0,,RUE CANROBERT,1188,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,5.0,357.0,5.905941,43.139038,000DI,443
2024-1021968,2024-12-20,1,Vente,400000.0,9009.0,,CHE DE LA BOSQUETTE,1000,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,72.0,5.0,760.0,5.975712,43.138238,000AD,441
2024-1021968,2024-12-20,1,Vente,400000.0,9009.0,,CHE DE LA BOSQUETTE,1000,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,38.0,2.0,760.0,5.975712,43.138238,000AD,441
2024-1021999,2024-12-19,1,Vente,481040.0,230.0,,AV DES PINS,5822,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,89.0,4.0,600.0,5.904453,43.150542,000DY,442
2024-1022025,2024-07-12,1,Vente,305800.0,127.0,,RUE JEAN BONNET,3840,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,99.0,5.0,155.0,5.946191,43.126354,000AR,602
2024-1022049,2024-12-18,1,Vente,240000.0,235.0,,BD DE LA MARQUISANNE,4938,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,67.0,3.0,336.0,5.894815,43.131247,000DP,443
2024-1022120,2024-12-20,1,Vente,379750.0,19.0,,RUE VALES,7070,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,73.0,4.0,425.0,5.917595,43.135701,000CZ,441
2024-1022152,2024-12-17,1,Vente,388750.0,15.0,,RUE DES MARGUERITES,4870,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,3.0,297.0,5.903126,43.133412,000DL,444
2024-1022214,2024-12-28,1,Vente,246000.0,9005.0,,CHE DE LA JONQUIERE,3990,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,435.0,5.908014,43.145042,000DV,433
2025-414018,2025-01-07,1,Vente,260000.0,4.0,,RUE GUYNEMER,3530,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,76.0,3.0,571.0,5.966743,43.12638,000AX,423
2025-414023,2025-01-06,1,Vente,265000.0,61.0,,RUE LOUIS BRES,4605,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,68.0,3.0,425.0,5.972372,43.120106,000BD,424
2025-414073,2025-01-17,1,Vente,470450.0,1041.0,,CHE DU FORT ROUGE,2925,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,36.0,3.0,257.0,5.919121,43.141984,000EW,413
2025-414119,2025-01-10,1,Vente,430900.0,404.0,,CHE ARTHUR,0435,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,91.0,4.0,630.0,5.887818,43.129897,000DP,420
2025-414132,2025-01-06,1,Vente,264665.0,183.0,,RUE CAMILLE FLAMMARION,1160,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,78.0,3.0,293.0,5.963479,43.130198,000AT,424
2025-414198,2025-01-10,1,Vente,215000.0,230.0,,BD FLAMENQ,2870,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,84.0,4.0,152.0,5.914073,43.13342,000CZ,420
2025-414245,2025-01-16,1,Vente,270000.0,14.0,,RUE PEYRE FERRY,5710,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,55.0,2.0,196.0,5.920768,43.130616,000CY,414
2025-414245,2025-01-16,1,Vente,270000.0,14.0,,RUE PEYRE FERRY,5710,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,58.0,3.0,196.0,5.920768,43.130616,000CY,414
2025-414245,2025-01-16,1,Vente,270000.0,14.0,,RUE PEYRE FERRY,5710,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,58.0,3.0,196.0,5.920768,43.130616,000CY,414
